No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,SVM_Predict
186,2013,3,8,17,142.0,242.0,58.0,78.0,1700.0,56.0,10.3,999.9,-0.5,0.0,SE,2.8,Wanliu,187.31813923960004
187,2013,3,8,18,118.0,171.0,45.0,72.0,1300.0,56.0,9.3,1000.6,-0.9,0.0,S,1.4,Wanliu,126.33097018264186
188,2013,3,8,19,75.0,127.0,40.0,68.0,1200.0,56.0,8.0,1000.5,-0.3,0.0,NE,0.8,Wanliu,95.07416644033535
189,2013,3,8,20,91.0,138.0,37.0,75.0,1300.0,56.0,7.9,1000.4,-1.6,0.0,SSW,1.4,Wanliu,102.19203029423058
190,2013,3,8,21,95.0,123.0,38.0,77.0,1300.0,56.0,7.2,1000.0,-1.5,0.0,ENE,1.6,Wanliu,92.02814485249431
191,2013,3,8,22,82.0,102.0,34.0,75.0,1300.0,56.0,6.3,999.0,-3.4,0.0,E,0.9,Wanliu,77.71450007474242
192,2013,3,8,23,85.0,117.0,43.0,78.0,1700.0,56.0,5.7,997.7,-3.4,0.0,SSW,1.0,Wanliu,94.39389132251198
193,2013,3,9,0,83.0,94.0,50.0,72.0,1899.0,56.0,3.6,996.1,-2.6,0.0,W,0.6,Wanliu,78.15941680272911
194,2013,3,9,1,87.0,88.0,45.0,67.0,2000.0,56.0,2.1,994.9,-2.6,0.0,W,1.1,Wanliu,72.80291416468947
195,2013,3,9,2,68.0,106.0,,69.0,2200.0,56.0,1.4,994.1,-3.1,0.0,W,0.0,Wanliu,86.18941567457446
196,2013,3,9,3,108.0,111.0,42.0,77.0,,56.0,1.1,993.0,-3.2,0.0,NE,1.4,Wanliu,90.0685845869742
197,2013,3,9,4,95.0,119.0,33.0,,2600.0,56.0,1.8,992.0,-2.3,0.0,NE,0.0,Wanliu,96.45148809622573
198,2013,3,9,5,94.0,137.0,36.0,82.0,2600.0,56.0,3.2,992.0,-2.8,0.0,NE,1.3,Wanliu,111.25139998405731
199,2013,3,9,6,106.0,143.0,34.0,83.0,2600.0,56.0,2.8,992.2,-2.5,0.0,NE,1.0,Wanliu,117.30501532485019
200,2013,3,9,7,101.0,159.0,41.0,79.0,3100.0,56.0,4.6,992.9,-2.1,0.0,NE,1.8,Wanliu,125.21637770667597
201,2013,3,9,8,105.0,175.0,48.0,76.0,3500.0,56.0,8.4,994.1,-1.7,0.0,E,2.6,Wanliu,129.68361803219588
202,2013,3,9,9,105.0,166.0,80.0,76.0,1899.0,56.0,16.3,995.9,-0.4,0.0,NNW,3.3,Wanliu,136.96393874427932
203,2013,3,9,10,149.0,499.0,84.0,62.0,1800.0,56.0,16.7,998.3,-4.6,0.0,NNW,7.7,Wanliu,329.88875527611526
204,2013,3,9,11,87.0,829.0,36.0,34.0,700.0,56.0,14.3,1001.3,-9.1,0.0,NNW,7.4,Wanliu,78.76316178423501
205,2013,3,9,12,74.0,,9.4248,20.53,,56.0,12.4,1004.3,-14.4,0.0,NW,7.9,Wanliu,84.01252066404804
206,2013,3,9,13,76.0,,5.0,17.0,200.0,63.0,10.3,1006.5,-17.0,0.0,NNW,7.2,Wanliu,67.76510904485022
207,2013,3,9,14,74.0,,4.0,16.0,200.0,69.0,10.5,1008.1,-16.8,0.0,NNW,6.7,Wanliu,70.4141325376041
208,2013,3,9,15,41.0,629.0,3.0,14.0,200.0,69.0,10.2,1009.4,-17.1,0.0,N,3.9,Wanliu,43.063894259679664
209,2013,3,9,16,26.0,344.0,3.0,14.0,200.0,69.0,10.5,1010.8,-17.8,0.0,N,4.8,Wanliu,18.936622564424056
210,2013,3,9,17,14.0,193.0,3.0,16.0,200.0,69.0,8.6,1013.0,-18.3,0.0,NNE,4.8,Wanliu,19.351900794666932
211,2013,3,9,18,11.0,151.0,4.0,22.0,300.0,69.0,7.4,1015.9,-19.3,0.0,NNE,4.8,Wanliu,34.9976831299214
212,2013,3,9,19,14.0,120.0,4.0,22.0,300.0,69.0,6.4,1018.1,-18.4,0.0,N,3.5,Wanliu,30.702242491685148
213,2013,3,9,20,23.0,93.0,6.0,22.0,300.0,69.0,5.6,1019.7,-18.3,0.0,N,4.5,Wanliu,26.394290194486686
214,2013,3,9,21,14.0,68.0,7.0,24.0,400.0,69.0,4.8,1020.3,-17.6,0.0,N,3.3,Wanliu,29.16701755254215
215,2013,3,9,22,17.0,54.0,6.0,27.0,400.0,69.0,3.8,1021.2,-17.8,0.0,NNE,1.2,Wanliu,25.265569631038858
216,2013,3,9,23,12.0,44.0,10.0,37.0,500.0,69.0,0.8,1021.3,-14.1,0.0,SSE,0.6,Wanliu,26.679268724747722
217,2013,3,10,0,19.0,44.0,8.0,46.0,500.0,69.0,-0.5,1020.8,-13.4,0.0,SSE,0.0,Wanliu,26.24312164119239
218,2013,3,10,1,13.0,31.0,8.0,48.0,500.0,69.0,-0.2,1021.1,-11.6,0.0,W,1.0,Wanliu,21.33258176976954
219,2013,3,10,2,21.0,29.0,9.0,49.0,600.0,69.0,-2.1,1020.9,-11.7,0.0,NNE,0.7,Wanliu,23.267729187650687
220,2013,3,10,3,16.0,35.0,8.0,55.0,600.0,69.0,-2.0,1021.1,-11.8,0.0,NNW,1.2,Wanliu,25.75431654511015
221,2013,3,10,4,22.0,30.0,8.0,62.0,700.0,69.0,-1.3,1021.9,-14.8,0.0,NW,0.0,Wanliu,25.9653583756564
222,2013,3,10,5,16.0,20.0,8.0,66.0,900.0,69.0,-1.8,1022.0,-10.9,0.0,W,1.7,Wanliu,24.27254347211607
223,2013,3,10,6,14.0,38.0,11.0,71.0,1000.0,69.0,-2.0,1022.5,-11.8,0.0,NW,0.0,Wanliu,34.45266721293035
224,2013,3,10,7,30.0,59.0,27.0,78.0,1399.0,69.0,3.5,1023.2,-14.7,0.0,SSW,2.3,Wanliu,48.625039706760994
225,2013,3,10,8,26.0,58.0,28.0,70.0,1100.0,69.0,5.3,1023.5,-15.9,0.0,SW,4.6,Wanliu,45.919052274313
226,2013,3,10,9,21.0,64.0,22.0,58.0,800.0,69.0,6.8,1023.1,-15.9,0.0,SSW,5.2,Wanliu,44.4449421663266
227,2013,3,10,10,31.0,64.0,18.0,53.0,700.0,69.0,8.3,1022.4,-14.7,0.0,SSW,4.6,Wanliu,41.61020205897674
228,2013,3,10,11,34.0,72.0,18.0,50.0,900.0,69.0,9.8,1021.9,-14.2,0.0,S,2.7,Wanliu,53.72090349217304
229,2013,3,10,12,44.0,64.0,20.0,49.0,700.0,69.0,10.4,1021.0,-14.4,0.0,SSW,0.4,Wanliu,42.51291660990778
230,2013,3,10,13,27.0,55.0,18.0,48.0,600.0,69.0,11.2,1020.0,-13.8,0.0,S,2.8,Wanliu,34.505832704450036
231,2013,3,10,14,31.0,53.0,13.0,47.0,600.0,67.0,11.4,1019.0,-13.6,0.0,SSW,4.0,Wanliu,33.48179193587757
232,2013,3,10,15,25.0,68.0,12.0,47.0,600.0,66.0,11.3,1018.7,-14.5,0.0,SW,4.5,Wanliu,39.91743031406945
233,2013,3,10,16,32.0,79.0,12.0,52.0,600.0,65.0,10.4,1018.3,-13.7,0.0,SW,4.1,Wanliu,43.66092367905572
234,2013,3,10,17,41.0,90.0,16.0,55.0,600.0,65.0,9.1,1018.2,-13.4,0.0,SSW,4.4,Wanliu,47.256099552288525
235,2013,3,10,18,45.0,96.0,18.0,62.0,700.0,65.0,8.2,1018.5,-12.3,0.0,SSW,2.6,Wanliu,54.06867378789423
236,2013,3,10,19,61.0,104.0,19.0,68.0,800.0,65.0,7.7,1018.8,-11.1,0.0,SSW,2.3,Wanliu,61.603489012081816
237,2013,3,10,20,74.0,125.0,28.0,76.0,1000.0,65.0,7.4,1018.8,-10.9,0.0,S,3.5,Wanliu,80.48576918215157
238,2013,3,10,21,79.0,136.0,35.0,82.0,1100.0,65.0,6.5,1018.9,-10.3,0.0,SSW,2.7,Wanliu,91.02517840773993
239,2013,3,10,22,91.0,146.0,48.0,87.0,1300.0,65.0,5.9,1018.5,-10.0,0.0,SW,2.4,Wanliu,108.6584777388323
240,2013,3,10,23,101.0,155.0,43.0,89.0,1300.0,65.0,3.0,1018.7,-9.0,0.0,SSW,0.9,Wanliu,111.29226901826202
241,2013,3,11,0,106.0,170.0,45.0,90.0,1399.0,65.0,0.3,1018.5,-8.7,0.0,SW,1.4,Wanliu,124.651835603126
242,2013,3,11,1,113.0,170.0,41.0,89.0,1600.0,65.0,-0.7,1018.0,-7.3,0.0,SW,0.7,Wanliu,129.31252877680205
243,2013,3,11,2,111.0,169.0,43.0,86.0,1700.0,65.0,-1.7,1017.4,-7.0,0.0,WNW,0.5,Wanliu,132.06277277446262
244,2013,3,11,3,122.0,169.0,42.0,82.0,1700.0,65.0,-2.1,1017.2,-6.5,0.0,N,0.6,Wanliu,132.94191165317653
245,2013,3,11,4,117.0,186.0,41.0,79.0,2000.0,65.0,-1.6,1016.9,-7.9,0.0,NNE,1.1,Wanliu,152.43700428299073
246,2013,3,11,5,107.0,182.0,20.0,77.0,2500.0,65.0,-2.3,1016.9,-8.0,0.0,NE,0.1,Wanliu,171.07393510168555
247,2013,3,11,6,107.0,160.0,22.0,78.0,2600.0,65.0,-2.1,1017.0,-8.0,0.0,NE,0.9,Wanliu,144.20858544127972
248,2013,3,11,7,106.0,172.0,29.0,76.0,3000.0,65.0,1.3,1017.4,-8.3,0.0,NNE,1.9,Wanliu,147.97297822953334
249,2013,3,11,8,109.0,169.0,48.0,78.0,2700.0,65.0,3.1,1017.5,-8.6,0.0,NE,1.8,Wanliu,135.21962120698015
250,2013,3,11,9,115.0,192.0,72.0,79.0,2700.0,65.0,4.6,1016.8,-8.2,0.0,NE,1.8,Wanliu,146.39863237034058
251,2013,3,11,10,125.0,179.0,76.0,81.0,2399.0,65.0,6.7,1016.0,-8.1,0.0,NNE,1.4,Wanliu,141.62677616405756
252,2013,3,11,11,146.0,193.0,76.0,85.0,,65.0,7.6,1015.0,-8.1,0.0,N,1.3,Wanliu,154.2192122795921
253,2013,3,11,12,153.0,189.0,79.0,92.0,2500.0,65.0,9.7,1013.4,-7.5,0.0,NNW,1.6,Wanliu,152.26437133769412
254,2013,3,11,13,157.0,208.0,84.0,103.0,2600.0,65.0,11.3,1012.3,-7.1,0.0,S,3.5,Wanliu,171.1462781310783
255,2013,3,11,14,134.0,167.0,78.0,91.0,1800.0,65.0,11.4,1010.9,-7.5,0.0,SSE,2.5,Wanliu,140.6054990118327
256,2013,3,11,15,109.0,135.0,89.0,72.0,1399.0,64.0,10.7,1010.3,-6.2,0.0,SSW,2.1,Wanliu,116.42421815839684
257,2013,3,11,16,140.0,184.0,106.0,83.0,1800.0,60.0,10.4,1009.5,-6.5,0.0,SSW,3.4,Wanliu,157.32638744554924
258,2013,3,11,17,147.0,205.0,115.0,93.0,2000.0,54.0,9.7,1009.7,-5.8,0.0,SSW,2.1,Wanliu,177.59191060974507
259,2013,3,11,18,168.0,244.0,148.0,104.0,2700.0,48.0,9.7,1009.8,-5.1,0.0,S,2.0,Wanliu,218.2977149976494
260,2013,3,11,19,176.0,265.0,156.0,110.0,2899.0,33.0,9.6,1010.0,-4.4,0.0,S,1.5,Wanliu,240.13190546951478
261,2013,3,11,20,202.0,273.0,158.0,112.0,3100.0,30.0,9.8,1010.4,-2.8,0.0,SSE,1.3,Wanliu,246.07525718202993
262,2013,3,11,21,201.0,279.0,144.0,112.0,2899.0,30.0,9.6,1009.8,-2.7,0.0,SSW,1.5,Wanliu,247.6788024671423
263,2013,3,11,22,205.0,262.0,115.0,107.0,2600.0,30.0,9.3,1009.2,-4.0,0.0,SSW,1.5,Wanliu,223.02427116477156
264,2013,3,11,23,183.0,228.0,90.0,99.0,2200.0,30.0,8.6,1008.0,-4.6,0.0,SSE,1.1,Wanliu,192.09265605069234
265,2013,3,12,0,96.0,124.0,51.0,84.0,1399.0,30.0,6.3,1007.5,-2.8,0.0,WNW,1.0,Wanliu,97.66869176721453
266,2013,3,12,1,101.0,130.0,51.0,84.0,1600.0,30.0,4.8,1006.8,-2.8,0.0,W,0.0,Wanliu,104.2389327962934
267,2013,3,12,2,119.0,161.0,51.0,82.0,1800.0,30.0,5.3,1005.8,-1.0,0.0,N,0.2,Wanliu,129.55352060743704
268,2013,3,12,3,117.0,148.0,58.0,78.0,,30.0,6.4,1005.8,-1.0,0.1,N,2.2,Wanliu,121.01619279566883
269,2013,3,12,4,135.0,232.0,46.0,78.0,2399.0,30.0,4.3,1006.3,1.5,0.4,E,0.9,Wanliu,193.06921140236813
270,2013,3,12,5,179.0,233.0,19.0,76.0,3200.0,30.0,4.7,1006.1,1.5,0.1,NNE,1.3,Wanliu,229.1769796807048
271,2013,3,12,6,155.0,169.0,12.0,74.0,2799.0,30.0,4.1,1006.2,2.6,0.9,W,1.0,Wanliu,168.93384936678484
272,2013,3,12,7,154.0,170.0,14.0,68.0,3100.0,30.0,3.5,1006.9,2.2,0.9,NW,1.4,Wanliu,166.33024563297784
273,2013,3,12,8,125.0,171.0,10.0,72.0,2000.0,30.0,3.1,1006.9,1.9,0.4,N,1.5,Wanliu,171.09126598033856
274,2013,3,12,9,91.0,106.0,10.0,70.0,2200.0,30.0,3.4,1006.6,2.2,0.0,NNE,1.3,Wanliu,102.99370166052736
275,2013,3,12,10,106.0,116.0,8.0,70.0,2100.0,30.0,3.7,1006.8,2.2,0.0,N,0.9,Wanliu,116.10532029529435
276,2013,3,12,11,107.0,116.0,8.0,70.0,,30.0,4.4,1006.5,2.6,0.0,NNE,1.4,Wanliu,116.10532029529435
277,2013,3,12,12,158.0,158.0,,,,30.0,4.8,1006.8,2.2,0.0,N,1.5,Wanliu,163.4199841105155
278,2013,3,12,13,156.0,113.0,20.0,71.0,,30.0,5.3,1006.6,2.8,0.1,NE,1.8,Wanliu,100.59245664864723
279,2013,3,12,14,152.0,119.0,17.0,69.0,1700.0,30.0,5.6,1007.1,2.9,0.0,NNE,1.6,Wanliu,105.44829545150529
280,2013,3,12,15,150.0,105.0,22.0,69.0,1600.0,26.0,6.4,1007.6,3.2,0.0,N,1.5,Wanliu,88.55460068693948
281,2013,3,12,16,137.0,104.0,25.0,67.0,1600.0,13.0,6.6,1008.1,3.2,0.0,S,0.6,Wanliu,87.2769273303554
282,2013,3,12,17,116.0,119.0,30.0,67.0,1700.0,3.0,6.4,1009.4,3.4,0.0,E,1.4,Wanliu,99.60797791442168
283,2013,3,12,18,133.0,138.0,29.0,,1800.0,2.0,5.8,1011.1,3.1,0.0,E,0.4,Wanliu,117.5957128105807
284,2013,3,12,19,134.0,159.0,26.0,126.0,2200.0,2.0,3.3,1012.5,2.1,0.0,WSW,0.5,Wanliu,122.73101344203272
285,2013,3,12,20,149.0,171.0,17.0,126.0,2700.0,2.0,2.9,1014.1,2.2,0.0,N,0.7,Wanliu,139.92981485246523
286,2013,3,12,21,158.0,171.0,15.0,127.0,2799.0,2.0,3.6,1015.5,2.6,0.0,NNE,0.8,Wanliu,140.9595065829692
287,2013,3,12,22,161.0,171.0,13.0,118.0,2799.0,2.0,1.9,1016.7,1.3,0.0,N,1.2,Wanliu,146.1322671340812
288,2013,3,12,23,136.0,159.0,14.0,120.0,3500.0,2.0,3.8,1017.7,-5.7,0.0,NNE,0.9,Wanliu,127.96014779549964
289,2013,3,13,0,91.0,159.0,21.0,117.0,1899.0,2.0,3.4,1018.5,-7.1,0.0,NNW,0.9,Wanliu,120.89459954247732
290,2013,3,13,1,27.0,27.0,24.0,82.0,900.0,10.0,2.7,1018.9,-9.0,0.0,NNE,2.1,Wanliu,26.25959180039208
291,2013,3,13,2,3.0,6.0,19.0,74.0,700.0,18.0,2.8,1019.3,-8.9,0.0,N,2.4,Wanliu,14.332866759960481
292,2013,3,13,3,3.0,6.0,18.0,62.0,600.0,28.0,2.4,1019.7,-8.6,0.0,N,1.3,Wanliu,12.390663990508656
293,2013,3,13,4,3.0,10.0,17.0,51.0,500.0,31.0,0.3,1020.5,-7.5,0.0,NW,0.9,Wanliu,12.773925616342282
294,2013,3,13,5,3.0,9.0,15.0,60.0,500.0,31.0,-0.9,1021.0,-8.1,0.0,NNE,0.9,Wanliu,12.459465872967456
295,2013,3,13,6,3.0,10.0,14.0,54.0,500.0,31.0,0.8,1022.2,-8.5,0.0,NNE,1.6,Wanliu,12.777295693895837
296,2013,3,13,7,19.0,32.0,14.0,80.0,700.0,31.0,3.7,1023.3,-10.0,0.0,NNE,2.9,Wanliu,25.83488267250017
297,2013,3,13,8,24.0,36.0,24.0,83.0,700.0,31.0,4.8,1024.6,-13.6,0.0,NNE,3.3,Wanliu,27.86274380956251
298,2013,3,13,9,22.0,24.0,23.0,58.0,600.0,31.0,5.5,1025.2,-10.7,0.0,ENE,3.9,Wanliu,20.406415222515065
299,2013,3,13,10,13.0,20.0,25.0,59.0,600.0,37.0,6.4,1025.2,-11.3,0.0,ENE,2.6,Wanliu,18.802734286887812
300,2013,3,13,11,7.0,15.0,28.0,48.0,500.0,52.0,6.6,1024.4,-12.6,0.0,NE,3.6,Wanliu,16.573595448787216
301,2013,3,13,12,3.0,9.0,29.0,42.0,400.0,60.0,7.6,1023.7,-11.7,0.0,ENE,3.5,Wanliu,13.74750383834953
302,2013,3,13,13,3.0,6.0,11.0,40.0,400.0,66.0,8.5,1022.9,-13.2,0.0,E,2.3,Wanliu,10.08500022241276
303,2013,3,13,14,29.0,7.0,13.0,41.0,400.0,68.0,9.5,1022.2,-14.4,0.0,NE,1.6,Wanliu,10.37864084679427
304,2013,3,13,15,3.0,10.0,12.0,48.0,400.0,68.0,9.7,1021.7,-13.5,0.0,SW,2.0,Wanliu,11.117554349639093
305,2013,3,13,16,3.0,11.0,11.0,51.0,400.0,68.0,9.1,1021.9,-12.1,0.0,S,1.8,Wanliu,11.445076823496365
306,2013,3,13,17,6.0,22.0,11.0,57.0,400.0,68.0,7.1,1022.3,-10.7,0.0,SSW,2.7,Wanliu,14.782407861441456
307,2013,3,13,18,31.0,45.0,14.0,83.0,600.0,68.0,6.1,1022.8,-9.0,0.0,SSW,2.5,Wanliu,28.092000790876533
308,2013,3,13,19,41.0,64.0,19.0,98.0,700.0,68.0,5.5,1023.5,-8.8,0.0,S,1.5,Wanliu,37.811069641149075
309,2013,3,13,20,44.0,54.0,20.0,100.0,700.0,68.0,5.0,1023.7,-9.6,0.0,SSW,2.9,Wanliu,35.202134180814625
310,2013,3,13,21,45.0,49.0,22.0,104.0,800.0,68.0,4.8,1024.0,-8.7,0.0,SSW,3.2,Wanliu,36.68527121725229
311,2013,3,13,22,46.0,55.0,19.0,101.0,800.0,68.0,4.0,1023.8,-8.1,0.0,SSW,3.2,Wanliu,37.776743121696384
312,2013,3,13,23,49.0,55.0,22.0,93.0,800.0,68.0,2.9,1024.1,-5.5,0.0,S,2.3,Wanliu,37.59961064673417
313,2013,3,14,0,86.0,107.0,22.0,96.0,1100.0,68.0,2.5,1024.2,-3.8,0.0,SSW,2.4,Wanliu,69.07795007706842
314,2013,3,14,1,80.0,94.0,15.0,85.0,1300.0,68.0,1.6,1024.5,-4.1,0.0,SSW,1.0,Wanliu,71.72475755459132
315,2013,3,14,2,74.0,75.0,12.0,71.0,1300.0,68.0,1.3,1023.9,-4.6,0.0,SSW,1.5,Wanliu,63.631801571274075
316,2013,3,14,3,50.0,63.0,15.0,63.0,1200.0,68.0,-0.1,1023.8,-4.7,0.0,WNW,0.5,Wanliu,53.42319289107165
317,2013,3,14,4,50.0,62.0,15.0,63.0,1100.0,68.0,-0.5,1023.9,-3.9,0.0,NE,2.4,Wanliu,50.799283366318676
318,2013,3,14,5,70.0,76.0,13.0,75.0,1200.0,68.0,-0.8,1024.3,-4.0,0.0,NNE,1.9,Wanliu,60.67337850616079
319,2013,3,14,6,90.0,108.0,11.0,86.0,1899.0,68.0,-0.8,1024.3,-4.2,0.0,NNE,2.2,Wanliu,96.15797481467912
320,2013,3,14,7,84.0,100.0,14.0,86.0,1899.0,68.0,-0.4,1024.6,-4.1,0.0,NE,2.1,Wanliu,86.45092386944447
321,2013,3,14,8,84.0,100.0,22.0,85.0,1800.0,68.0,0.5,1024.9,-4.2,0.0,NW,2.3,Wanliu,81.73986683313129
322,2013,3,14,9,91.0,110.0,36.0,84.0,1700.0,68.0,2.2,1024.3,-4.1,0.0,NW,1.5,Wanliu,87.28014773064692
323,2013,3,14,10,108.0,134.0,64.0,87.0,1800.0,68.0,3.9,1023.4,-3.9,0.0,WSW,1.7,Wanliu,111.52905859686373
324,2013,3,14,11,111.0,123.0,79.0,85.0,1600.0,68.0,5.5,1022.3,-3.6,0.0,S,1.2,Wanliu,105.71669516520564
325,2013,3,14,12,128.0,134.0,78.0,100.0,1700.0,68.0,7.2,1021.3,-3.7,0.0,SW,3.4,Wanliu,115.82847220733427
326,2013,3,14,13,131.0,133.0,75.0,101.0,1500.0,68.0,8.7,1020.0,-3.8,0.0,S,3.3,Wanliu,113.58191295271055
327,2013,3,14,14,91.0,110.0,108.0,78.0,1100.0,68.0,9.9,1019.4,-4.5,0.0,SSW,3.8,Wanliu,94.77712482094704
328,2013,3,14,15,82.0,108.0,116.0,78.0,1100.0,68.0,9.3,1018.7,-4.3,0.0,S,3.2,Wanliu,92.75162506992419
329,2013,3,14,16,107.0,116.0,107.0,86.0,1100.0,62.0,8.6,1018.1,-3.9,0.0,SSW,3.1,Wanliu,98.76174697401001
330,2013,3,14,17,123.0,130.0,112.0,98.0,1200.0,45.0,7.6,1018.3,-3.6,0.0,SSW,3.5,Wanliu,110.78303282419662
331,2013,3,14,18,129.0,149.0,100.0,105.0,1300.0,45.0,6.8,1018.4,-2.9,0.0,SSW,1.6,Wanliu,128.42094056465044
332,2013,3,14,19,139.0,154.0,87.0,110.0,1300.0,45.0,6.2,1018.4,-2.7,0.0,S,1.3,Wanliu,131.6082800023804
333,2013,3,14,20,126.0,139.0,82.0,123.0,1399.0,45.0,5.9,1018.3,-2.0,0.0,SSW,1.3,Wanliu,120.3715134149514
334,2013,3,14,21,138.0,165.0,72.0,123.0,1500.0,45.0,3.5,1018.4,-1.9,0.0,WNW,0.6,Wanliu,139.40306980516752
335,2013,3,14,22,162.0,191.0,64.0,122.0,1700.0,45.0,1.4,1018.2,-1.8,0.0,NW,0.0,Wanliu,157.617478048149
336,2013,3,14,23,171.0,210.0,51.0,128.0,2100.0,45.0,1.6,1017.7,-1.8,0.0,ENE,1.1,Wanliu,171.05234652257906
337,2013,3,15,0,181.0,238.0,47.0,136.0,2500.0,45.0,2.3,1017.8,-2.2,0.0,NE,1.2,Wanliu,198.52570588658068
338,2013,3,15,1,185.0,222.0,33.0,132.0,2600.0,45.0,2.4,1017.4,-2.5,0.0,NE,1.8,Wanliu,182.12268023557266
339,2013,3,15,2,187.0,202.0,51.0,134.0,2600.0,45.0,2.0,1016.6,-2.9,0.0,NE,1.1,Wanliu,169.87888573637852
340,2013,3,15,3,179.0,192.0,57.0,129.0,2399.0,45.0,1.5,1016.3,-2.8,0.0,NE,1.6,Wanliu,162.48209628292375
341,2013,3,15,4,165.0,174.0,54.0,122.0,2299.0,45.0,1.0,1016.2,-2.6,0.0,NE,0.8,Wanliu,145.07775668412495
342,2013,3,15,5,158.0,172.0,54.0,117.0,2200.0,45.0,0.7,1016.1,-2.5,0.0,NE,1.2,Wanliu,142.23760004991308
343,2013,3,15,6,164.0,175.0,48.0,116.0,2299.0,45.0,0.6,1016.0,-2.5,0.0,NE,1.2,Wanliu,142.78480414295112
344,2013,3,15,7,171.0,207.0,35.0,120.0,3100.0,45.0,2.4,1016.3,-2.3,0.0,NNE,1.0,Wanliu,171.42963647356146
345,2013,3,15,8,171.0,214.0,57.0,127.0,2799.0,45.0,4.2,1016.5,-2.2,0.0,NE,1.4,Wanliu,181.50947551498416
346,2013,3,15,9,178.0,198.0,99.0,124.0,2299.0,45.0,6.4,1015.9,-2.5,0.0,NNE,1.4,Wanliu,174.10380581750067
347,2013,3,15,10,179.0,199.0,100.0,125.0,2299.0,2.0,8.1,1015.1,-2.0,0.0,SE,1.6,Wanliu,175.1787190332205
348,2013,3,15,11,202.0,211.0,149.0,106.0,2100.0,8.0,9.0,1014.2,-2.0,0.0,NNW,1.4,Wanliu,194.55587816770634
349,2013,3,15,12,167.0,206.0,136.0,96.0,1800.0,18.0,10.3,1013.2,-2.1,0.0,WSW,1.6,Wanliu,186.6983543604978
350,2013,3,15,13,178.0,215.0,127.0,106.0,1800.0,45.0,12.0,1011.9,-1.2,0.0,SE,1.5,Wanliu,194.6458371147768
351,2013,3,15,14,186.0,223.0,115.0,124.0,2000.0,45.0,12.2,1011.4,-0.7,0.0,SSW,2.7,Wanliu,199.55179832540168
352,2013,3,15,15,272.0,297.0,107.0,179.0,2500.0,43.0,12.3,1010.9,-0.3,0.0,S,2.0,Wanliu,266.893394560255
353,2013,3,15,16,308.0,332.0,108.0,178.0,2299.0,30.0,11.5,1010.9,0.3,0.0,SW,3.4,Wanliu,309.3039734215599
354,2013,3,15,17,286.0,296.0,92.0,134.0,1800.0,38.0,10.6,1011.6,0.9,0.0,SW,1.8,Wanliu,266.0663478101392
355,2013,3,15,18,286.0,303.0,83.0,138.0,1899.0,38.0,9.1,1012.2,1.5,0.0,WSW,1.0,Wanliu,267.86539678370997
356,2013,3,15,19,298.0,322.0,82.0,149.0,2000.0,38.0,7.0,1012.5,1.3,0.0,SSW,1.1,Wanliu,288.21871483827067
357,2013,3,15,20,318.0,344.0,85.0,151.0,2200.0,38.0,6.3,1013.8,1.4,0.0,SSW,0.0,Wanliu,311.5780392457721
358,2013,3,15,21,324.0,361.0,77.0,152.0,2500.0,38.0,7.1,1014.4,0.7,0.0,NNW,0.8,Wanliu,322.04427387537135
359,2013,3,15,22,326.0,372.0,66.0,146.0,2899.0,38.0,7.3,1015.3,0.9,0.0,NNE,1.0,Wanliu,322.54898671656474
360,2013,3,15,23,333.0,357.0,77.0,174.0,3100.0,38.0,7.3,1015.5,0.7,0.0,NNE,1.5,Wanliu,325.61147775645384
361,2013,3,16,0,348.0,375.0,66.0,165.0,3200.0,38.0,6.5,1015.6,0.6,0.0,NE,1.1,Wanliu,333.3552626568721
362,2013,3,16,1,332.0,341.0,64.0,151.0,3000.0,38.0,5.9,1015.9,0.2,0.0,NE,1.7,Wanliu,300.0294125024572
363,2013,3,16,2,314.0,327.0,64.0,142.0,3000.0,38.0,5.9,1016.5,0.2,0.0,NE,1.5,Wanliu,285.2652583250557
364,2013,3,16,3,316.0,318.0,67.0,140.0,,38.0,5.6,1017.0,0.4,0.0,WNW,1.0,Wanliu,277.67456903608434
365,2013,3,16,4,318.0,318.0,62.0,141.0,2799.0,38.0,3.9,1018.0,0.6,0.0,NNE,1.3,Wanliu,276.0774227493439
366,2013,3,16,5,267.0,327.0,59.0,126.0,3000.0,38.0,5.3,1018.7,0.3,0.0,N,1.6,Wanliu,278.3294808771203
367,2013,3,16,6,270.0,314.0,54.0,117.0,2700.0,38.0,4.8,1019.3,0.4,0.0,NE,1.3,Wanliu,262.17818776676734
368,2013,3,16,7,264.0,296.0,50.0,112.0,2600.0,38.0,6.0,1020.1,0.5,0.0,NE,0.2,Wanliu,245.85494386925504
369,2013,3,16,8,268.0,322.0,66.0,111.0,3000.0,38.0,8.4,1020.7,1.3,0.0,W,1.1,Wanliu,268.2092814769933
370,2013,3,16,9,271.0,295.0,119.0,112.0,2600.0,38.0,10.7,1020.9,0.7,0.0,WSW,1.3,Wanliu,258.20017539452374
371,2013,3,16,10,248.0,270.0,155.0,115.0,2299.0,38.0,12.6,1020.2,0.0,0.0,SW,2.8,Wanliu,253.7152891996343
372,2013,3,16,11,264.0,223.0,116.0,116.0,2100.0,38.0,13.5,1019.9,-0.2,0.0,S,1.8,Wanliu,198.19071746671
